known	unknown	DDC	DDE	TFC
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	004762.automARkdown	0.94969	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	002491Vols.automARkdown	0.94915	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	002868.automARkdown	0.94652	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	002201Vols.automARkdown	0.94525	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	001990Vols.automARkdown	0.94377	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	001861Vols.automARkdown	0.94289	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	002488.automARkdown	0.94187	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	001923.automARkdown	0.93853	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	003034.automARkdown	0.93728	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	001978Vols.automARkdown	0.93537	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	001749.automARkdown	0.93426	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	001666.automARkdown	0.93388	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	002225Vols.automARkdown	0.93316	~	~
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1	000503.automARkdown	0.93127	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	003293.automARkdown	0.99939	64.16	0.99662
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	000491Vols.automARkdown	0.96279	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	004065.automARkdown	0.94171	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	004067.automARkdown	0.93981	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	002370.automARkdown	0.936	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	002301.automARkdown	0.93474	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	000310.automARkdown	0.93402	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	002915Vols.automARkdown	0.93396	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	005108Vols.automARkdown	0.93376	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	000515.automARkdown	0.93337	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	000501.automARkdown	0.93194	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	001859Vols.automARkdown	0.93189	~	~
0803BahaDinNajafi.MuntakhabAnwar.Shia004022-ara1	001855Vols.automARkdown	0.93164	~	~
0803IbnMusaJamalDinMalati.MuctasarMinMukhtasar.Shamela0011816-ara1	000489.automARkdown	0.95356	~	~
0803IbnMusaJamalDinMalati.MuctasarMinMukhtasar.Shamela0011816-ara1	002067Vols.automARkdown	0.94438	~	~
0803IbnMusaJamalDinMalati.MuctasarMinMukhtasar.Shamela0011816-ara1	003033.automARkdown	0.94085	~	~
0803IbnMusaJamalDinMalati.MuctasarMinMukhtasar.Shamela0011816-ara1	000387.automARkdown	0.93795	~	~
0803IbnMusaJamalDinMalati.MuctasarMinMukhtasar.Shamela0011816-ara1	003004Vols.automARkdown	0.93429	~	~
0803IbnMusaJamalDinMalati.MuctasarMinMukhtasar.Shamela0011816-ara1	001958.automARkdown	0.93085	~	~
0803IbnMusaJamalDinMalati.MuctasarMinMukhtasar.Shamela0011816-ara1	000520.automARkdown	0.93032	~	~
0803SadrDinMunawi.KashfManahij.Sham19Y0017063-ara1	004050Vols.automARkdown	0.93247	~	~
0803SadrDinMunawi.KashfManahij.Sham19Y0017063-ara1	001844Vols.automARkdown	0.9322	~	~
0803SadrDinMunawi.KashfManahij.Sham19Y0017063-ara1	003004Vols.automARkdown	0.93219	~	~
0803SadrDinMunawi.KashfManahij.Sham19Y0017063-ara1	001660.automARkdown	0.93027	~	~
0804IbnMulaqqin.GhayatSul.JK001472-ara1	002859.automARkdown	0.9371	~	~
0804IbnMulaqqin.GhayatSul.JK001472-ara1	003004Vols.automARkdown	0.93142	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	000274Vols.automARkdown	0.95271	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	001844Vols.automARkdown	0.94483	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	000075.automARkdown	0.94201	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	000658Vols.automARkdown	0.94179	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	003519.automARkdown	0.93934	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	002188Vols.automARkdown	0.9387	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	001941.automARkdown	0.93854	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	004050Vols.automARkdown	0.93752	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	000257.automARkdown	0.93632	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	001660.automARkdown	0.93361	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	000420.automARkdown	0.93331	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	000083.automARkdown	0.93286	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	000240.automARkdown	0.93153	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	002979Vols.automARkdown	0.93048	~	~
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1	000521.automARkdown	0.93025	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	002859.automARkdown	0.94528	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	000075.automARkdown	0.94002	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	000257.automARkdown	0.93999	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	001941.automARkdown	0.93982	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	003368Vols.automARkdown	0.9372	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	001660.automARkdown	0.93703	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	003492Vols.automARkdown	0.93702	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	000521.automARkdown	0.93605	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	001457.automARkdown	0.93604	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	001844Vols.automARkdown	0.93428	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	000083.automARkdown	0.93371	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	000240.automARkdown	0.93252	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	001755.automARkdown	0.93245	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	000274Vols.automARkdown	0.93192	~	~
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1	000420.automARkdown	0.93027	~	~
0806IbnHusaynZaynDinCiraqi.AlfiyyatSira.Shamela0023660-ara1	001863.automARkdown	0.94907	~	~
0806IbnHusaynZaynDinCiraqi.ArbacunaCushariyya.Shia002230-ara1	004481.automARkdown	0.94447	~	~
0806IbnHusaynZaynDinCiraqi.ArbacunaCushariyya.Shia002230-ara1	003295.automARkdown	0.93883	~	~
0806IbnHusaynZaynDinCiraqi.ArbacunaCushariyya.Shia002230-ara1	001955.automARkdown	0.93478	~	~
0806IbnHusaynZaynDinCiraqi.ArbacunaCushariyya.Shia002230-ara1	001920.automARkdown	0.93391	~	~
0806IbnHusaynZaynDinCiraqi.ArbacunaCushariyya.Shia002230-ara1	002054Vols.automARkdown	0.932	~	~
0806IbnHusaynZaynDinCiraqi.Bacith.ShamAY0034289-ara1	001844Vols.automARkdown	0.93011	~	~
0806IbnHusaynZaynDinCiraqi.FadlSharafCilmHadith.ShamAY0037282-ara1	003716.automARkdown	0.95122	~	~
0806IbnHusaynZaynDinCiraqi.FadlSharafCilmHadith.ShamAY0037282-ara1	004108Vols.automARkdown	0.93789	~	~
0806IbnHusaynZaynDinCiraqi.FadlSharafCilmHadith.ShamAY0037282-ara1	001833.automARkdown	0.93768	~	~
0806IbnHusaynZaynDinCiraqi.FadlSharafCilmHadith.ShamAY0037282-ara1	002199.automARkdown	0.93414	~	~
0806IbnHusaynZaynDinCiraqi.Mahajja.ShamAY0033590-ara1	003295.automARkdown	0.95945	~	~
0806IbnHusaynZaynDinCiraqi.Mahajja.ShamAY0033590-ara1	002336.automARkdown	0.95042	~	~
0806IbnHusaynZaynDinCiraqi.Mahajja.ShamAY0033590-ara1	002331.automARkdown	0.94113	~	~
0806IbnHusaynZaynDinCiraqi.Mahajja.ShamAY0033590-ara1	001920.automARkdown	0.93892	~	~
0806IbnHusaynZaynDinCiraqi.Mahajja.ShamAY0033590-ara1	002473.automARkdown	0.93754	~	~
0806IbnHusaynZaynDinCiraqi.Mahajja.ShamAY0033590-ara1	004481.automARkdown	0.93703	~	~
0806IbnHusaynZaynDinCiraqi.MustakhrajCalaMustadrak.Shia002229-ara1	003716.automARkdown	0.95263	~	~
0806IbnHusaynZaynDinCiraqi.MustakhrajCalaMustadrak.Shia002229-ara1	001833.automARkdown	0.941	~	~
0806IbnHusaynZaynDinCiraqi.MustakhrajCalaMustadrak.Shia002229-ara1	004108Vols.automARkdown	0.93869	~	~
0806IbnHusaynZaynDinCiraqi.MustakhrajCalaMustadrak.Shia002229-ara1	002199.automARkdown	0.93513	~	~
0806IbnHusaynZaynDinCiraqi.QurratCain.Sham19Y0016877-ara1	002199.automARkdown	0.94489	~	~
0806IbnHusaynZaynDinCiraqi.QurratCain.Sham19Y0016877-ara1	003716.automARkdown	0.93348	~	~
0806IbnHusaynZaynDinCiraqi.TaqribAsanid.JK007116-ara1	000520.automARkdown	0.94121	~	~
0806IbnHusaynZaynDinCiraqi.TaqribAsanid.JK007116-ara1	001838.automARkdown	0.94054	~	~
0806IbnHusaynZaynDinCiraqi.TawsicaCalaCiyal.Shamela0029509-ara1	003716.automARkdown	0.95029	~	~
0806IbnHusaynZaynDinCiraqi.TawsicaCalaCiyal.Shamela0029509-ara1	004135Vols.automARkdown	0.93053	~	~
0807NurDinHaythami.BughyatBahith.ShamAY0033926-ara1	002047.automARkdown	0.93329	~	~
0807NurDinHaythami.BughyatBahith.ShamAY0033926-ara1	002238Vols.automARkdown	0.93241	~	~
0807NurDinHaythami.BughyatBahith.ShamAY0033926-ara1	003296Vols.automARkdown	0.93197	~	~
0807NurDinHaythami.GhayatMaqsad.Shamela0009567-ara1	002047.automARkdown	0.96373	~	0.94701
0807NurDinHaythami.GhayatMaqsad.Shamela0009567-ara1	000216.automARkdown	0.94981	~	~
0807NurDinHaythami.MajmacZawaid.Shia001782Vols-ara1	003104.automARkdown	0.94372	~	~
0807NurDinHaythami.MaqsadAli.Shamela0021570-ara1	002047.automARkdown	0.97433	~	0.95632
0807NurDinHaythami.MaqsadAli.Shamela0021570-ara1	000216.automARkdown	0.94697	~	~
0807NurDinHaythami.MawaridZaman.Shia002231Vols-ara1	002329Vols.automARkdown	0.93985	~	~
0807NurDinHaythami.MawaridZaman.Shia002231Vols-ara1	002025.automARkdown	0.93774	~	~
0807NurDinHaythami.MawaridZaman.Shia002231Vols-ara1	002336.automARkdown	0.93616	~	~
0808IbnKhaldun.Rihla.Shamela0037022-ara1	003967.automARkdown	0.98022	~	0.93058
0808MuhammadDamiri.HayatHayawanKubra.Shamela0010664-ara1	003368Vols.automARkdown	0.99956	50.94	0.99787
0808MuhammadDamiri.HayatHayawanKubra.Shamela0010664-ara1	002859.automARkdown	0.94771	~	~
0808MuhammadDamiri.HayatHayawanKubra.Shamela0010664-ara1	004719.automARkdown	0.94468	~	~
0808MuhammadDamiri.HayatHayawanKubra.Shamela0010664-ara1	000609Vols.automARkdown	0.93622	~	~
0808MuhammadDamiri.HayatHayawanKubra.Shamela0010664-ara1	004755.automARkdown	0.93522	~	~
0808MuhammadDamiri.HayatHayawanKubra.Shamela0010664-ara1	001660.automARkdown	0.93375	~	~
0808MuhammadDamiri.HayatHayawanKubra.Shamela0010664-ara1	003492Vols.automARkdown	0.93306	~	~
0808MuhammadDamiri.HayatHayawanKubra.Shamela0010664-ara1	001840.automARkdown	0.93174	~	~
0808MuhammadDamiri.HayatHayawanKubra.Shamela0010664-ara1	001844Vols.automARkdown	0.93114	~	~
0808MuhammadDamiri.SharhLamiyyatCajam.Shamela0095860-ara1	002358.automARkdown	0.94403	~	~
0808MuhammadDamiri.SharhLamiyyatCajam.Shamela0095860-ara1	002972Vols.automARkdown	0.94163	~	~
0808MuhammadDamiri.SharhLamiyyatCajam.Shamela0095860-ara1	004131.automARkdown	0.93615	~	~
0809IbnDuqmaq.NuzhatAnam.Sham19Y0016363-ara1	004056Vols.automARkdown	0.93075	~	~
0809IbnQunfudh.WasilatIslam.JK001286-ara1	002867.automARkdown	0.95299	~	~
0809IbnQunfudh.WasilatIslam.JK001286-ara1	004776.automARkdown	0.93979	~	~
0809IbnQunfudh.WasilatIslam.JK001286-ara1	001958.automARkdown	0.93905	~	~
0809IbnQunfudh.WasilatIslam.JK001286-ara1	000294.automARkdown	0.93771	~	~
0809IbnQunfudh.WasilatIslam.JK001286-ara1	002489.automARkdown	0.93666	~	~
0809IbnQunfudh.WasilatIslam.JK001286-ara1	003033.automARkdown	0.93557	~	~
0809IbnQunfudh.WasilatIslam.JK001286-ara1	001838.automARkdown	0.93462	~	~
0809IbnQunfudh.WasilatIslam.JK001286-ara1	002066.automARkdown	0.9315	~	~
0813QattanCasqalani.Fawaid.ShamAY0033584-ara1	003295.automARkdown	0.94186	~	~
0813QattanCasqalani.Fawaid.ShamAY0033584-ara1	001831.automARkdown	0.93785	~	~
0813RajabIbnMuhammadBursi.MashariqAnwar.Shia004023-ara1	002876.automARkdown	0.99885	78.47	0.99489
0813RajabIbnMuhammadBursi.MashariqAnwar.Shia004023-ara1	002201Vols.automARkdown	0.93993	~	~
0813RajabIbnMuhammadBursi.MashariqAnwar.Shia004023-ara1	004762.automARkdown	0.9345	~	~
0813RajabIbnMuhammadBursi.MashariqAnwar.Shia004023-ara1	001978Vols.automARkdown	0.93247	~	~
0813RajabIbnMuhammadBursi.MashariqAnwar.Shia004023-ara1	001755.automARkdown	0.93225	~	~
0814IbnNahhas.TanbihGhafilin.Sham19Y0035453-ara1	003368Vols.automARkdown	0.93795	~	~
0814IbnNahhas.TanbihGhafilin.Sham19Y0035453-ara1	001660.automARkdown	0.93173	~	~
0816AbuBakrMaraghi.ArbacunaMinMacali.Shamela0009375-ara1	001920.automARkdown	0.94201	~	~
0816AbuBakrMaraghi.ArbacunaMinMacali.Shamela0009375-ara1	004497.automARkdown	0.93881	~	~
0816AbuBakrMaraghi.ArbacunaMinMacali.Shamela0009375-ara1	001832.automARkdown	0.93843	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	004776.automARkdown	0.96606	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	003033.automARkdown	0.95174	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	000294.automARkdown	0.94585	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	001958.automARkdown	0.94515	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	004408.automARkdown	0.94491	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	003004Vols.automARkdown	0.9425	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	000387.automARkdown	0.93833	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	001879.automARkdown	0.93656	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	000520.automARkdown	0.93378	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	002067Vols.automARkdown	0.9321	~	~
0816AbuBakrMaraghi.TahqiqNusra.ShamAY0038413-ara1	002491Vols.automARkdown	0.93053	~	~
0816IbnMuhammadSharifJurjani.Tacrifat.Shamela0007312-ara1	003472.automARkdown	0.93848	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	001844Vols.automARkdown	0.95985	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	003004Vols.automARkdown	0.94914	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	002188Vols.automARkdown	0.94849	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	003022.automARkdown	0.94608	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	000670.automARkdown	0.94586	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	002874.automARkdown	0.9441	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	002026.automARkdown	0.94239	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	002859.automARkdown	0.94224	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	001840.automARkdown	0.94113	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	003288Vols.automARkdown	0.94094	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	001660.automARkdown	0.93915	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	000609Vols.automARkdown	0.93859	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	004719.automARkdown	0.93745	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	000446.automARkdown	0.9374	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	001879.automARkdown	0.93707	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	000083.automARkdown	0.93562	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	001978Vols.automARkdown	0.93538	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	002915Vols.automARkdown	0.9342	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	000185.automARkdown	0.93277	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	000814Vols.automARkdown	0.93215	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	004050Vols.automARkdown	0.93189	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	001755.automARkdown	0.93188	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	001961Vols.automARkdown	0.93165	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	000456Vols.automARkdown	0.93145	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	003368Vols.automARkdown	0.93131	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	002488.automARkdown	0.93083	~	~
0817MajdDinFiruzabadi.Maghanim.ShamAY0038405-ara1	000387.automARkdown	0.93021	~	~
0817MajdDinFiruzabadi.RaddCalaRafida.Shamela0037554-ara1	003033.automARkdown	0.9318	~	~
0821Qalqashandi.SubhAcsha.Shamela0009429-ara1	004581Vols.automARkdown	0.93453	~	~
0821Qalqashandi.SubhAcsha.Shamela0009429-ara1	004804.automARkdown	0.93388	~	~
0821Qalqashandi.SubhAcsha.Shamela0009429-ara1	004072.automARkdown	0.93344	~	~
0821Qalqashandi.SubhAcsha.Shamela0009429-ara1	004382.automARkdown	0.93285	~	~
0821Qalqashandi.SubhAcsha.Shamela0009429-ara1	004551.automARkdown	0.93175	~	~
0821Qalqashandi.SubhAcsha.Shamela0009429-ara1	004113.automARkdown	0.93017	~	~
0822HadiIbnWazir.HidayatRaghibin.Zaydiyya0000091-ara1	000670.automARkdown	0.94312	~	~
0822HadiIbnWazir.HidayatRaghibin.Zaydiyya0000091-ara1	002915Vols.automARkdown	0.93803	~	~
0822HadiIbnWazir.HidayatRaghibin.Zaydiyya0000091-ara1	002491Vols.automARkdown	0.93778	~	~
0822HadiIbnWazir.HidayatRaghibin.Zaydiyya0000091-ara1	000035.automARkdown	0.93532	~	~
0822HadiIbnWazir.HidayatRaghibin.Zaydiyya0000091-ara1	000455.automARkdown	0.93432	~	~
0822HadiIbnWazir.HidayatRaghibin.Zaydiyya0000091-ara1	000446.automARkdown	0.93385	~	~
0822HadiIbnWazir.HidayatRaghibin.Zaydiyya0000091-ara1	001844Vols.automARkdown	0.9311	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000404.automARkdown	0.95942	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	002351.automARkdown	0.95262	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000196.automARkdown	0.95228	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000461Vols.automARkdown	0.95045	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000814Vols.automARkdown	0.94896	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	002321.automARkdown	0.94872	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000201.automARkdown	0.94739	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000455.automARkdown	0.94307	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000446.automARkdown	0.94307	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000310.automARkdown	0.94306	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000259.automARkdown	0.94141	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	001917.automARkdown	0.9413	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000670.automARkdown	0.93855	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	002301.automARkdown	0.93813	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	005129.automARkdown	0.93806	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000083.automARkdown	0.93786	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	002370.automARkdown	0.93769	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000515.automARkdown	0.93749	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000393.automARkdown	0.93613	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000076.automARkdown	0.93599	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	002488.automARkdown	0.93565	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	002490.automARkdown	0.9355	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	001755.automARkdown	0.93519	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000500.automARkdown	0.93455	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000449.automARkdown	0.93426	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000255.automARkdown	0.93335	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000075.automARkdown	0.93326	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000238.automARkdown	0.93261	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	001660.automARkdown	0.93231	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	002363.automARkdown	0.93219	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	001649.automARkdown	0.93194	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000658Vols.automARkdown	0.93175	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	001264.automARkdown	0.93146	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000501.automARkdown	0.93141	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	003244.automARkdown	0.93124	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000420.automARkdown	0.93103	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	001855Vols.automARkdown	0.93081	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000509.automARkdown	0.93022	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	001844Vols.automARkdown	0.93006	~	~
0822HadiIbnWazir.NihayatTanwih.Zaydiyya0000047-ara1	000016Vols.automARkdown	0.93002	~	~
0825IbnNurDin.TaysirBayan.Sham19Y0014827-ara1	002859.automARkdown	0.94184	~	~
0825IbnNurDin.TaysirBayan.Sham19Y0014827-ara1	000423Vols.automARkdown	0.94009	~	~
0825IbnNurDin.TaysirBayan.Sham19Y0014827-ara1	004719.automARkdown	0.93422	~	~
0825IbnNurDin.TaysirBayan.Sham19Y0014827-ara1	003368Vols.automARkdown	0.93331	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	001129Vols.automARkdown	0.99679	~	0.98988
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	001078Vols.automARkdown	0.98943	~	0.94765
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	001151.automARkdown	0.94143	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	002419.automARkdown	0.94119	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	001162Vols.automARkdown	0.93758	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	003619.automARkdown	0.93734	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	000587Vols.automARkdown	0.93713	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	001170.automARkdown	0.93608	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	001142Vols.automARkdown	0.93574	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	001166Vols.automARkdown	0.93461	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	001644.automARkdown	0.93237	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	001566Vols.automARkdown	0.93233	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	004317.automARkdown	0.93233	~	~
0826IbnCabdAllahSuyuri.NadadQawacid.Shia001084-ara1	003473.automARkdown	0.93154	~	~
0826IbnCiraqi.Juz.ShamAY0035240-ara1	001920.automARkdown	0.94519	~	~
0826IbnCiraqi.Juz.ShamAY0035240-ara1	001832.automARkdown	0.93902	~	~
0827BadrDinDamaminiMakhzumi.MasabihJamic.Sham19Y0016684-ara1	000075.automARkdown	0.94214	~	~
0827BadrDinDamaminiMakhzumi.MasabihJamic.Sham19Y0016684-ara1	000274Vols.automARkdown	0.93895	~	~
